"","Codigo","Companhia","Ano","Porcentagem.Conselheiros"
"1326",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016",4
"1327",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015",4
"1328",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2014",4
"1329",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2013",NA
"1330",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2012",NA
"1331",514,"QUALITY SOFTWARE S.A.","2017",NA
"1332",514,"QUALITY SOFTWARE S.A.","2016",0
"1333",514,"QUALITY SOFTWARE S.A.","2015",0
"1334",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2017",NA
"1335",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2016",0
"1336",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2015",0
"1337",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2014",0
"1338",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2012",NA
"1339",518,"SANTO ANTONIO ENERGIA S.A.","2017",NA
"1340",518,"SANTO ANTONIO ENERGIA S.A.","2016",2
"1341",518,"SANTO ANTONIO ENERGIA S.A.","2014",1
"1342",518,"SANTO ANTONIO ENERGIA S.A.","2013",0
"1343",519,"OMEGA GERAÇÃO S.A.","2017",NA
"1344",519,"OMEGA GERAÇÃO S.A.","2016",0.666666666666667
"1345",519,"OMEGA GERAÇÃO S.A.","2013",0.666666666666667
"1346",521,"AGUAS GUARIROBA S.A.","2013",NA
"1347",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2015",NA
"1348",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2014",0
"1349",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2013",0
"1350",525,"COSAN LOGÍSTICA S.A.","2017",NA
"1351",525,"COSAN LOGÍSTICA S.A.","2016",0.333333333333333
"1352",525,"COSAN LOGÍSTICA S.A.","2015",0.333333333333333
"1353",525,"COSAN LOGÍSTICA S.A.","2014",0
"1354",525,"COSAN LOGÍSTICA S.A.","2013",0
"1355",526,"DOMMO ENERGIA S.A.","2017",NA
"1356",526,"DOMMO ENERGIA S.A.","2014",2
"1357",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2017",NA
"1358",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2016",1.66666666666667
"1359",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2015",1.66666666666667
"1360",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2014",0.666666666666667
"1361",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2017",NA
"1362",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2016",1.66666666666667
"1363",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2015",0
"1364",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2014",2
"1365",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2013",0
"1366",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2017",NA
"1367",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2016",1
"1368",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2015",1
"1369",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2014",1.5
"1370",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017",NA
"1371",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016",0
"1372",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015",0
"1373",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014",0
"1374",535,"BR HOME CENTERS S.A.","2017",NA
"1375",535,"BR HOME CENTERS S.A.","2016",3
"1376",535,"BR HOME CENTERS S.A.","2015",0
"1377",535,"BR HOME CENTERS S.A.","2014",0
"1378",536,"PRÁTICA PARTICIPAÇÕES S.A.","2016",NA
"1379",536,"PRÁTICA PARTICIPAÇÕES S.A.","2015",1.5
"1380",536,"PRÁTICA PARTICIPAÇÕES S.A.","2014",1
"1381",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017",NA
"1382",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016",0
"1383",543,"MOVIDA PARTICIPAÇÕES S.A.","2017",NA
"1384",543,"MOVIDA PARTICIPAÇÕES S.A.","2016",1
"1385",543,"MOVIDA PARTICIPAÇÕES S.A.","2015",1
"1386",545,"CINESYSTEM S.A.","2015",NA
"1387",546,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","2017",NA
"1388",546,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","2016",1.66666666666667
"1389",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2017",NA
"1390",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2016",0
"1391",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2015",0
"1392",551,"TCP - TERMINAL DE CONTÊINERES DE PARANAGUÁ S.A.","2015",NA
"1393",552,"INSTITUTO HERMES PARDINI S/A","2017",NA
"1394",552,"INSTITUTO HERMES PARDINI S/A","2016",0
"1395",554,"AZUL S.A.","2017",NA
"1396",554,"AZUL S.A.","2016",2.875
"1397",556,"ATACADÃO S.A.","2017",NA
"1398",556,"ATACADÃO S.A.","2016",1
"1399",557,"IRB - BRASIL RESSEGUROS S.A.","2017",NA
"1400",557,"IRB - BRASIL RESSEGUROS S.A.","2016",0.666666666666667
"1401",558,"STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS","2017",NA
"1402",558,"STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS","2016",2
"1403",559,"CAMIL ALIMENTOS S/A","2017",NA
"1404",561,"SMILES FIDELIDADE S.A.","2017",NA
"1405",561,"SMILES FIDELIDADE S.A.","2016",0.666666666666667
"1406",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2016",NA
"1407",564,"CELULOSE IRANI SA","2017",NA
"1408",564,"CELULOSE IRANI SA","2016",1.5
"1409",564,"CELULOSE IRANI SA","2015",0
"1410",564,"CELULOSE IRANI SA","2014",1
"1411",564,"CELULOSE IRANI SA","2013",0
"1412",564,"CELULOSE IRANI SA","2012",NA
"1413",564,"CELULOSE IRANI SA","2011",NA
"1414",565,"PETROBRAS DISTRIBUIDORA SA","2017",NA
"1415",566,"BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.","2017",NA
"1416",566,"BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.","2016",0
"1417",568,"FLEX GESTÃO DE RELACIONAMENTO S.A.","2017",NA
"1418",568,"FLEX GESTÃO DE RELACIONAMENTO S.A.","2016",3
"1419",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2017",NA
"1420",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2016",0
"1421",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2015",0
"1422",570,"NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.","2017",NA
"1423",571,"HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.","2017",NA
"1424",572,"BANCO INTER S.A.","2017",NA
"1425",578,"CIA ENERG MINAS GERAIS - CEMIG","2017",NA
"1426",578,"CIA ENERG MINAS GERAIS - CEMIG","2016",2
"1427",578,"CIA ENERG MINAS GERAIS - CEMIG","2015",1.5
"1428",578,"CIA ENERG MINAS GERAIS - CEMIG","2014",1
"1429",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2017",NA
"1430",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2016",2.16666666666667
"1431",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2015",1.6
"1432",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2014",2
"1433",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2013",0
"1434",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2012",NA
"1435",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2011",NA
"1436",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2010",NA
"1437",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2017",NA
"1438",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2014",0
"1439",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2013",0
"1440",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2012",NA
"1441",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2011",NA
"1442",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2010",NA
"1443",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2015",NA
"1444",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2013",0
"1445",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2013",NA
"1446",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2012",NA
"1447",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2011",NA
"1448",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2010",NA
"1449",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2017",NA
"1450",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2016",3.5
"1451",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2015",3.5
"1452",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2014",1.5
"1453",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2012",0
"1454",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2011",NA
"1455",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2010",NA
"1456",590,"REDE ENERGIA PARTICIPAÇÕES S.A.","2010",NA
"1457",592,"COMPANHIIA HABITASUL DE PARTICIPAÇÕES","2017",NA
"1458",592,"COMPANHIIA HABITASUL DE PARTICIPAÇÕES","2016",2
"1459",592,"COMPANHIIA HABITASUL DE PARTICIPAÇÕES","2015",2
"1460",592,"COMPANHIIA HABITASUL DE PARTICIPAÇÕES","2014",12
"1461",594,"COMPANHIA INDUSTRIAL CATAGUASES","2016",NA
"1462",597,"COMPANHIA PAULISTA DE FORCA LUZ - CPFL","2017",NA
"1463",597,"COMPANHIA PAULISTA DE FORCA LUZ - CPFL","2016",0
"1464",598,"FINANCEIRA ALFA S.A.- C.F.I","2017",NA
"1465",598,"FINANCEIRA ALFA S.A.- C.F.I","2016",0
"1466",598,"FINANCEIRA ALFA S.A.- C.F.I","2015",0
"1467",598,"FINANCEIRA ALFA S.A.- C.F.I","2014",3
"1468",598,"FINANCEIRA ALFA S.A.- C.F.I","2013",0
"1469",598,"FINANCEIRA ALFA S.A.- C.F.I","2012",NA
"1470",598,"FINANCEIRA ALFA S.A.- C.F.I","2011",NA
"1471",598,"FINANCEIRA ALFA S.A.- C.F.I","2010",NA
"1472",599,"GERDAU S.A.","2017",NA
"1473",599,"GERDAU S.A.","2016",0
"1474",599,"GERDAU S.A.","2015",2
"1475",599,"GERDAU S.A.","2014",5.66666666666667
"1476",599,"GERDAU S.A.","2013",0
"1477",599,"GERDAU S.A.","2012",NA
"1478",600,"CIA SIDERURGICA NACIONAL","2017",NA
"1479",600,"CIA SIDERURGICA NACIONAL","2016",9.5
"1480",600,"CIA SIDERURGICA NACIONAL","2015",11.6666666666667
"1481",600,"CIA SIDERURGICA NACIONAL","2014",10.6666666666667
"1482",600,"CIA SIDERURGICA NACIONAL","2010",0
"1483",601,"SOUZA CRUZ SA","2014",NA
"1484",601,"SOUZA CRUZ SA","2013",NA
"1485",601,"SOUZA CRUZ SA","2012",NA
"1486",601,"SOUZA CRUZ SA","2011",NA
"1487",601,"SOUZA CRUZ SA","2010",NA
"1488",604,"VALE S.A.","2017",NA
"1489",604,"VALE S.A.","2016",0
"1490",604,"VALE S.A.","2014",0
"1491",605,"ELEKEIROZ S/A","2016",NA
"1492",605,"ELEKEIROZ S/A","2014",5
"1493",605,"ELEKEIROZ S/A","2013",0
"1494",605,"ELEKEIROZ S/A","2012",NA
"1495",605,"ELEKEIROZ S/A","2011",NA
"1496",605,"ELEKEIROZ S/A","2010",NA
"1497",608,"CONFAB INDUSTRIAL SA","2010",NA
"1498",616,"BRASKEM S.A.","2017",NA
"1499",616,"BRASKEM S.A.","2016",2
"1500",616,"BRASKEM S.A.","2015",2
"1501",616,"BRASKEM S.A.","2014",1
"1502",618,"DOHLER S.A.","2017",NA
"1503",619,"RAIA DROGASIL S.A.","2017",NA
"1504",619,"RAIA DROGASIL S.A.","2016",6
"1505",619,"RAIA DROGASIL S.A.","2015",18
"1506",619,"RAIA DROGASIL S.A.","2014",8
"1507",619,"RAIA DROGASIL S.A.","2013",0
"1508",619,"RAIA DROGASIL S.A.","2012",NA
"1509",619,"RAIA DROGASIL S.A.","2011",NA
"1510",619,"RAIA DROGASIL S.A.","2010",NA
"1511",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2014",NA
"1512",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2013",0
"1513",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2012",NA
"1514",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2011",NA
"1515",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2010",NA
"1516",622,"WEG SA","2017",NA
"1517",622,"WEG SA","2016",2.33333333333333
"1518",622,"WEG SA","2015",2.33333333333333
"1519",622,"WEG SA","2014",3.66666666666667
"1520",622,"WEG SA","2013",0
"1521",622,"WEG SA","2012",NA
"1522",622,"WEG SA","2011",NA
"1523",622,"WEG SA","2010",NA
"1524",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2017",NA
"1525",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2016",1.85714285714286
"1526",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2015",1.85714285714286
"1527",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2014",1.28571428571429
"1528",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2013",0
"1529",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2012",NA
"1530",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2011",NA
"1531",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2010",NA
"1532",632,"FORJAS TAURUS SA","2017",NA
"1533",632,"FORJAS TAURUS SA","2016",0
"1534",632,"FORJAS TAURUS SA","2015",0
"1535",632,"FORJAS TAURUS SA","2014",2
"1536",632,"FORJAS TAURUS SA","2013",0
"1537",632,"FORJAS TAURUS SA","2012",NA
"1538",632,"FORJAS TAURUS SA","2011",NA
"1539",634,"TUPY SA","2017",NA
"1540",634,"TUPY SA","2016",0
"1541",634,"TUPY SA","2015",0
"1542",634,"TUPY SA","2014",2.33333333333333
"1543",634,"TUPY SA","2013",0
"1544",634,"TUPY SA","2012",NA
"1545",636,"VIA VAREJO S.A.","2017",NA
"1546",636,"VIA VAREJO S.A.","2016",2.5
"1547",636,"VIA VAREJO S.A.","2015",0
"1548",636,"VIA VAREJO S.A.","2014",2.5
"1549",636,"VIA VAREJO S.A.","2013",0
"1550",636,"VIA VAREJO S.A.","2012",NA
"1551",637,"HERCULES S/A - FABRICA DE TALHERES","2017",NA
"1552",637,"HERCULES S/A - FABRICA DE TALHERES","2016",4
"1553",637,"HERCULES S/A - FABRICA DE TALHERES","2015",4
"1554",637,"HERCULES S/A - FABRICA DE TALHERES","2014",4
"1555",637,"HERCULES S/A - FABRICA DE TALHERES","2013",NA
"1556",637,"HERCULES S/A - FABRICA DE TALHERES","2012",NA
"1557",637,"HERCULES S/A - FABRICA DE TALHERES","2011",NA
"1558",640,"BAHEMA SA","2014",NA
"1559",640,"BAHEMA SA","2012",0
"1560",640,"BAHEMA SA","2011",NA
"1561",640,"BAHEMA SA","2010",NA
"1562",641,"INDÚSTRIAS ROMI S.A.","2017",NA
"1563",641,"INDÚSTRIAS ROMI S.A.","2016",6.33333333333333
"1564",641,"INDÚSTRIAS ROMI S.A.","2015",6.33333333333333
"1565",641,"INDÚSTRIAS ROMI S.A.","2014",5.33333333333333
"1566",641,"INDÚSTRIAS ROMI S.A.","2013",0
"1567",641,"INDÚSTRIAS ROMI S.A.","2012",NA
"1568",641,"INDÚSTRIAS ROMI S.A.","2011",NA
"1569",641,"INDÚSTRIAS ROMI S.A.","2010",NA
"1570",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2013",NA
"1571",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2012",0
"1572",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2011",NA
"1573",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2010",NA
"1574",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2015",NA
"1575",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2014",1
"1576",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2013",0
"1577",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2012",NA
"1578",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2011",NA
"1579",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2010",NA
"1580",645,"JOAO FORTES ENGENHARIA SA","2017",NA
"1581",645,"JOAO FORTES ENGENHARIA SA","2016",0
"1582",645,"JOAO FORTES ENGENHARIA SA","2015",0
"1583",645,"JOAO FORTES ENGENHARIA SA","2014",0
"1584",645,"JOAO FORTES ENGENHARIA SA","2013",0
"1585",645,"JOAO FORTES ENGENHARIA SA","2012",NA
"1586",645,"JOAO FORTES ENGENHARIA SA","2011",NA
"1587",645,"JOAO FORTES ENGENHARIA SA","2010",NA
"1588",646,"KEPLER WEBER SA","2017",NA
"1589",646,"KEPLER WEBER SA","2016",0
"1590",646,"KEPLER WEBER SA","2015",0
"1591",646,"KEPLER WEBER SA","2014",1.5
"1592",646,"KEPLER WEBER SA","2013",0
"1593",646,"KEPLER WEBER SA","2012",NA
"1594",646,"KEPLER WEBER SA","2011",NA
"1595",646,"KEPLER WEBER SA","2010",NA
"1596",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2014",NA
"1597",651,"LOJAS RENNER SA","2017",NA
"1598",651,"LOJAS RENNER SA","2016",3
"1599",651,"LOJAS RENNER SA","2015",3
"1600",651,"LOJAS RENNER SA","2014",2
"1601",651,"LOJAS RENNER SA","2013",0
"1602",651,"LOJAS RENNER SA","2012",NA
"1603",651,"LOJAS RENNER SA","2011",NA
"1604",651,"LOJAS RENNER SA","2010",NA
"1605",653,"MANGELS INDUSTRIAL S.A.","2017",NA
"1606",653,"MANGELS INDUSTRIAL S.A.","2016",0
"1607",655,"MARCOPOLO SA","2017",NA
"1608",655,"MARCOPOLO SA","2016",0.5
"1609",655,"MARCOPOLO SA","2015",0.5
"1610",655,"MARCOPOLO SA","2014",1.33333333333333
"1611",655,"MARCOPOLO SA","2013",0
"1612",655,"MARCOPOLO SA","2012",NA
"1613",655,"MARCOPOLO SA","2011",NA
"1614",655,"MARCOPOLO SA","2010",NA
"1615",658,"MAHLE METAL LEVE S.A.","2017",NA
"1616",658,"MAHLE METAL LEVE S.A.","2016",3
"1617",658,"MAHLE METAL LEVE S.A.","2015",3
"1618",658,"MAHLE METAL LEVE S.A.","2014",1.5
"1619",658,"MAHLE METAL LEVE S.A.","2012",0
"1620",658,"MAHLE METAL LEVE S.A.","2011",NA
"1621",658,"MAHLE METAL LEVE S.A.","2010",NA
"1622",661,"METALURGICA GERDAU SA","2017",NA
"1623",661,"METALURGICA GERDAU SA","2016",0
"1624",661,"METALURGICA GERDAU SA","2015",6.33333333333333
"1625",661,"METALURGICA GERDAU SA","2014",5.33333333333333
"1626",661,"METALURGICA GERDAU SA","2013",0
"1627",661,"METALURGICA GERDAU SA","2012",NA
"1628",666,"NADIR FIGUEIREDO IND E COM SA","2017",NA
"1629",666,"NADIR FIGUEIREDO IND E COM SA","2016",0
"1630",666,"NADIR FIGUEIREDO IND E COM SA","2015",0
"1631",666,"NADIR FIGUEIREDO IND E COM SA","2014",0
"1632",666,"NADIR FIGUEIREDO IND E COM SA","2013",0
"1633",666,"NADIR FIGUEIREDO IND E COM SA","2012",NA
"1634",666,"NADIR FIGUEIREDO IND E COM SA","2011",NA
"1635",666,"NADIR FIGUEIREDO IND E COM SA","2010",NA
"1636",670,"BANCO DA AMAZÔNIA S.A.","2017",NA
"1637",672,"PARANAPANEMA SA","2017",NA
"1638",672,"PARANAPANEMA SA","2016",2
"1639",672,"PARANAPANEMA SA","2015",2
"1640",672,"PARANAPANEMA SA","2014",1
"1641",672,"PARANAPANEMA SA","2013",0
"1642",672,"PARANAPANEMA SA","2012",NA
"1643",672,"PARANAPANEMA SA","2011",NA
"1644",675,"PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS","2017",NA
"1645",675,"PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS","2016",1.71428571428571
